x,y,z,psi,phi,theta,linear_vel_x,linear_vel_y,linear_vel_z,angular_vel_x,angular_vel_y,angular_vel_z,mode
-9.395972890908686,11.654554195295272,1.765,0.0,0.0,0.001137308640044804,0.37000500986697554,0.0030201502539585583,0.0,0.0,0.0,0.0007542396026686057,unicycle
-9.388571060705646,11.654623320879157,1.765,0.0,0.0,0.0011524921437870864,0.37009522469272244,0.003032559106555414,0.0,0.0,0.0,0.0007591751871141339,omni
-9.381170774577152,11.654692948642033,1.765,0.0,0.0,0.0011677361400303544,0.37001809624045073,0.0030521270677808313,0.0,0.0,0.0,0.0007621998121634103,unicycle
-9.373768728783396,11.65476292945553,1.765,0.0,0.0,0.0011830766075413026,0.37010614682228726,0.0030640177675807507,0.0,0.0,0.0,0.0007670233755474139,omni
-9.366368263260041,11.654833404262849,1.765,0.0,0.0,0.0011984750760391134,0.3700272098186444,0.0030831231936884057,0.0,0.0,0.0,0.000769923424890547,unicycle
-9.358966068248595,11.654904223098427,1.765,0.0,0.0,0.0012139677848926377,0.37011375248555656,0.003094504998471736,0.0,0.0,0.0,0.0007746354426762124,omni
-9.351565478708935,11.65497552786412,1.765,0.0,0.0,0.001229516025919968,0.3700335566239199,0.003113155218040605,0.0,0.0,0.0,0.000777412051366512,unicycle
-9.344163180656853,11.655047167792178,1.765,0.0,0.0,0.0012451562935163708,0.37011905141734824,0.0031240372255100374,0.0,0.0,0.0,0.0007820133798201384,omni
-9.336762505580433,11.655119285704686,1.765,0.0,0.0,0.0012608496536583938,0.37003798154212064,0.0031422395221722657,0.0,0.0,0.0,0.0007846680071011483,unicycle
-9.329360136532872,11.655191730067438,1.765,0.0,0.0,0.001276632849550737,0.3701227501475418,0.003152630799796751,0.0,0.0,0.0,0.0007891597946171625,omni
-9.321959402588268,11.65526464458627,1.765,0.0,0.0,0.0012924667324454304,0.3700410750563933,0.0031703925023783713,0.0,0.0,0.0,0.0007916941447346766,unicycle
-9.314556984724911,11.655337876996263,1.765,0.0,0.0,0.0013083882876625164,0.37012534188463214,0.003180302147743918,0.0,0.0,0.0,0.0007960777608543141,omni
-9.30715621034501,11.655411571851854,1.765,0.0,0.0,0.0013243581620604739,0.37004324888558665,0.0031976306659070156,0.0,0.0,0.0,0.0007984937198978587,unicycle
-9.299753758974358,11.65548557619272,1.765,0.0,0.0,0.001340413576037089,0.3701271701217456,0.003207067824758522,0.0,0.0,0.0,0.0008027706988307644,omni
-9.292352956862619,11.65556003538772,1.765,0.0,0.0,0.0013565149817302208,0.370044789435398,0.0032239706522927615,0.0,0.0,0.0,0.0008050702846565891,unicycle
-9.284950482518544,11.65563479581574,1.765,0.0,0.0,0.0013726998273420451,0.37012847352432565,0.003232944512226531,0.0,0.0,0.0,0.0008092422805912082,omni
-9.27754966140182,11.655710003626613,1.765,0.0,0.0,0.001388928379408816,0.3700458954701985,0.0032494292124659006,0.0,0.0,0.0,0.0008114276033385395,unicycle
-9.270147171308214,11.655785504572213,1.765,0.0,0.0,0.0014052383065141364,0.37012941752616835,0.0032579489838718127,0.0,0.0,0.0,0.0008154963552660252,omni
